seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
1,0,12000,49897,503775,73,214,1,0,22,4,6,2,1,0,0,0,0,0,0,0
1,0,12500,49880,410222,77,284,2,0,41,8,0,3,0,0,0,0,0,0,0,0
1,0,13000,49915,489173,65,413,0,5,17,7,3,1,0,0,0,0,0,0,0,0
1,0,13500,49894,558885,88,657,1,6,15,12,1,5,1,0,0,0,0,0,0,0
1,0,14000,49526,449831,446,1583,2,0,21,11,5,1,0,1,0,0,0,0,0,0
1,0,14500,49485,520625,348,4035,1,0,165,10,0,3,1,1,0,0,0,0,0,0
1,0,15000,49513,585627,257,6729,3,3,224,32,1,12,2,0,0,0,0,0,0,0
1,0,15500,49434,461809,193,6972,2,1,369,6,0,3,2,0,0,0,0,0,0,0
1,0,16000,49566,535703,161,5980,0,2,272,4,1,4,0,0,0,0,0,0,0,0
1,0,16500,49518,597088,134,5559,1,4,347,16,0,3,0,0,0,0,0,0,0,0
1,0,17000,49854,474659,7,4008,2,3,136,81,1,4,0,0,0,0,0,0,0,0
1,0,17500,49884,549098,6,3174,1,8,109,2,0,0,0,0,0,0,0,0,0,0
1,0,18000,49761,602909,7,2685,1,0,229,3,2,2,0,0,0,0,0,0,0,0
1,0,18500,49873,495182,5,1596,0,0,119,1,2,8,1,0,0,1,0,0,0,0
1,0,19000,49784,559382,11,1003,0,0,202,7,1,5,2,0,0,0,0,0,0,0
1,0,19500,49642,616098,22,944,0,0,334,6,1,4,1,0,0,0,0,0,0,0
1,0,20000,49801,495544,18,568,0,6,177,1,3,0,1,0,0,0,0,0,0,0
1,0,20500,49841,563869,14,498,0,2,140,7,4,2,1,0,0,0,0,0,0,0
1,0,21000,49769,623390,49,865,40,13,137,3,5,9,0,0,0,0,0,0,0,0
1,0,21500,49824,494284,14,414,0,0,162,615,0,1,0,1,0,0,0,0,0,0
1,0,22000,49774,573834,18,277,1,1,204,1071,2,5,1,0,0,0,0,0,0,0
1,0,22500,49706,629991,66,409,0,1,227,782,1,3,0,0,0,0,0,0,0,0
1,0,23000,49454,499960,130,187,1,1,415,54,0,3,0,0,0,0,0,0,0,0
1,0,23500,49300,577394,333,224,0,5,367,3,0,2,0,0,0,1,0,0,0,0
1,0,24000,49294,633414,531,158,0,1,171,12,4,5,0,2,0,0,0,0,0,0
1,0,24500,49048,508193,747,199,1,0,200,8,2,4,2,0,0,0,0,0,0,0
1,0,25000,49554,584262,435,592,0,3,10,7,1,4,0,0,0,0,0,0,0,0
1,0,25500,49852,639852,141,1350,0,2,5,22,2,6,0,0,0,0,0,0,0,0
1,0,26000,49632,506270,363,618,2,0,1,4,2,5,0,0,0,0,0,0,0,0
1,0,26500,49743,573261,255,628,0,0,1,8,0,3,1,0,0,0,0,0,0,0
1,0,27000,49809,626576,188,801,2,2,0,14,1,2,0,0,0,0,0,0,0,0
1,0,27500,49662,491852,335,458,0,0,1,16,2,4,0,0,0,0,0,0,0,0
1,0,28000,49656,560168,338,846,1,2,2,1,2,2,1,0,0,0,0,0,0,0
1,0,28500,49837,615229,159,1492,1,2,3,7,0,6,0,0,0,0,0,0,0,0
1,0,29000,49884,492666,110,666,1,0,2,4,1,2,2,1,0,0,0,0,0,0
1,0,29500,49910,567660,84,390,0,1,3,7,3,2,0,0,0,0,0,0,0,0
1,0,30000,49976,630560,20,448,0,2,1,6,2,4,1,0,0,0,0,0,0,0
1,0,30500,49976,504889,20,286,0,1,1,6,2,6,1,0,0,0,0,0,0,0
1,0,31000,49980,569037,16,180,0,1,2,8,2,3,0,0,0,0,0,0,0,0
1,0,31500,49989,626587,7,239,0,0,2,4,2,4,0,0,0,0,0,0,0,0
1,0,32000,49821,497212,158,190,17,1,3,3,1,5,0,0,0,0,0,0,0,0
1,0,32500,49849,570835,146,282,0,0,3,26,2,5,0,0,0,0,0,0,0,0
1,0,33000,49783,628798,183,388,32,2,0,33,1,8,1,0,0,0,0,0,0,0
1,0,33500,49873,505507,122,291,0,6,3,4,1,6,1,0,0,0,0,0,0,0
1,0,34000,49919,579728,78,223,0,1,3,31,0,2,0,0,0,0,0,0,0,0
1,0,34500,49930,642594,64,222,0,1,4,12,1,6,1,0,0,0,0,0,0,0
1,0,35000,49965,504297,32,225,0,5,1,16,1,1,1,1,0,0,0,0,0,0
1,0,35500,49970,572729,24,249,1,0,3,36,1,3,0,0,1,0,0,0,0,0
1,0,36000,49991,635529,9,443,0,2,0,4,0,8,0,0,0,0,0,0,0,0
1,0,36500,49995,501892,3,183,0,2,1,10,0,3,0,0,1,0,0,0,0,0
1,0,37000,49992,569785,6,203,0,1,1,43,1,7,0,0,0,0,0,0,0,0
1,0,37500,49990,624730,3,289,0,4,4,8,3,4,0,0,0,0,0,0,0,0
1,0,38000,49992,495150,4,215,0,1,4,5,0,4,0,0,0,0,0,0,0,0
1,0,38500,49829,566116,1,314,0,1,167,4,3,2,0,0,0,0,0,0,0,0
1,0,39000,49841,631079,1,276,0,2,154,11,4,4,0,0,0,0,0,0,0,0
1,0,39500,49972,494710,2,246,0,1,24,7,2,1,0,0,0,0,0,0,0,0
1,0,40000,49881,563263,2,621,0,1,114,13,3,5,0,0,0,0,0,0,0,0
1,0,40500,49767,625459,2,1596,1,0,230,11,0,4,0,0,0,0,0,0,0,0
1,0,41000,49639,512443,5,1466,0,1,354,7,1,3,1,0,0,0,0,0,0,0
1,0,41500,49618,576975,24,1674,1,0,351,5,6,1,0,0,0,0,0,0,0,0
1,0,42000,49801,628151,2,2151,0,9,196,19,1,1,0,0,0,0,0,0,0,0
1,0,42500,49793,492852,80,2163,0,0,125,1,1,3,1,0,0,0,0,0,0,0
1,0,43000,49920,563823,76,2670,0,6,1,1,2,0,1,0,0,1,0,0,0,0
1,0,43500,49863,633406,132,2295,1,2,1,21,3,2,0,1,0,0,0,0,0,0
1,0,44000,49711,497463,229,1102,54,3,2,20,4,2,0,0,0,0,0,0,0,0
1,0,44500,49733,570529,266,1279,1,1,0,17,0,2,0,0,0,0,0,0,0,0
1,0,45000,49288,627735,703,1096,3,2,2,13,3,7,1,1,0,0,0,0,0,0
1,0,45500,49344,503728,653,1012,0,0,3,40,0,3,0,0,0,0,0,0,0,0
1,0,46000,49496,575324,501,856,1,0,0,10,2,5,0,0,0,0,0,0,0,0
1,0,46500,49714,638943,278,1771,0,1,4,19,4,5,0,0,0,0,0,0,0,0
1,0,47000,49590,506808,401,3621,2,1,4,12,2,2,1,0,0,0,0,0,0,0
1,0,47500,49749,578373,245,4240,1,0,4,9,1,3,0,0,0,0,0,0,0,0
1,0,48000,49598,628712,398,5718,0,0,4,4,0,8,0,0,0,0,0,0,0,0
1,0,48500,49578,492085,416,4115,0,3,6,3,0,4,0,0,0,1,0,0,0,0
1,0,49000,49609,562015,382,5960,2,0,4,16,3,1,0,0,0,0,0,0,0,0
1,0,49500,49838,620729,156,5684,1,1,1,13,3,4,1,0,0,0,0,0,0,0
1,0,50000,49813,502760,178,3126,0,0,5,5,3,2,1,0,0,0,0,0,0,0
1,0,50500,49989,573818,4,1477,1,7,5,7,1,5,0,0,0,0,0,0,0,0
1,0,51000,49985,630802,3,655,0,1,5,23,6,3,1,0,0,0,0,0,0,0
1,0,51500,49994,488287,1,217,0,0,5,11,0,3,0,0,0,1,0,0,0,0
1,0,52000,49992,557708,5,290,0,0,3,4,0,4,0,0,0,0,0,0,0,0
1,0,52500,49994,621187,4,368,0,6,2,13,0,10,0,0,0,0,0,0,0,0
1,0,53000,49908,506564,0,420,0,0,91,2,1,4,0,0,0,0,0,0,0,0
1,0,53500,49830,571304,2,1061,0,0,168,8,0,2,0,0,0,0,0,0,0,0
1,0,54000,49797,624946,0,779,0,2,203,1,0,4,0,0,0,0,0,0,0,0
1,0,54500,49934,485965,3,569,0,0,63,4,0,2,0,0,0,0,0,0,0,0
1,0,55000,49997,556491,1,633,0,11,0,26,2,9,0,0,0,0,0,0,0,0
1,0,55500,49965,620966,29,662,0,2,5,39,1,8,0,0,0,0,0,0,0,0
1,0,56000,49971,493978,24,425,0,0,2,6,2,0,0,0,1,0,0,0,0,0
1,0,56500,49986,578997,13,684,0,2,0,12,1,2,0,0,0,0,0,0,0,0
1,0,57000,49978,635980,21,348,1,2,0,22,0,4,0,0,0,0,0,0,0,0
1,0,57500,49944,494481,53,226,0,0,0,19,3,5,0,0,0,0,0,0,0,0
1,0,58000,49908,568916,90,339,0,6,0,55,1,1,1,1,0,0,0,0,0,0
1,0,58500,49925,630705,70,778,1,9,2,3,2,6,0,0,0,0,0,0,0,0
1,0,59000,49880,504748,113,545,0,0,5,22,2,2,0,0,0,0,0,0,0,0
1,0,59500,49678,580757,319,534,0,1,2,9,1,7,0,0,0,0,0,0,0,0
1,0,60000,49335,630895,663,1232,0,3,0,8,2,2,0,1,0,0,0,0,0,0
1,0,60500,49159,496181,835,3812,0,1,3,2,3,1,0,0,0,0,0,0,0,0
1,0,61000,49423,562556,573,8075,0,1,0,5,4,1,0,0,0,0,0,0,0,0
1,0,61500,49945,630238,47,5373,0,1,2,13,6,4,0,0,0,0,0,0,0,0
1,0,62000,49978,499730,20,1536,0,0,0,14,2,5,0,0,0,0,0,0,0,0
1,0,62500,49929,578846,68,463,0,0,1,13,2,6,0,0,0,0,0,0,0,0
1,0,63000,49959,635659,39,399,0,0,1,5,1,8,0,0,0,0,0,0,0,0
1,0,63500,49902,505029,91,459,0,1,4,12,3,4,0,0,0,0,0,0,0,0
1,0,64000,49818,579263,119,294,0,5,61,15,2,5,0,0,0,0,0,0,0,0
1,0,64500,49960,640493,18,485,0,0,19,29,2,8,1,0,0,0,0,0,0,0
1,0,65000,49996,499179,2,879,0,3,2,17,0,3,0,1,0,0,0,0,0,0
1,0,65500,49946,568806,6,364,0,2,45,12,3,5,0,0,0,0,0,0,0,0
1,0,66000,49883,620285,38,541,0,2,74,9,5,2,0,0,0,0,0,0,0,0
1,0,66500,49877,497033,79,316,0,0,43,51,1,2,0,0,0,0,0,0,0,0
1,0,67000,49917,572444,67,702,0,1,15,7,1,3,0,0,0,0,0,0,0,0
1,0,67500,49818,630164,175,1567,0,5,6,7,1,3,0,0,0,0,0,0,0,0
1,0,68000,49977,500240,20,741,0,1,3,3,0,3,0,0,0,0,0,0,0,0
1,0,68500,49950,580578,12,445,23,0,10,6,5,1,0,0,0,0,0,0,0,0
1,0,69000,49752,635652,3,473,245,1,0,4,0,4,0,0,0,0,0,0,0,0
1,0,69500,49676,504849,1,246,308,1,14,11,1,2,0,0,0,0,0,0,0,0
1,0,70000,49584,577831,0,658,407,0,3,13,6,3,0,0,0,0,0,0,0,0
1,0,70500,49406,639262,1,1178,454,0,133,6,5,2,0,1,0,0,0,0,1,0
1,0,71000,49430,504969,79,643,297,1,190,8,4,5,0,0,0,0,0,0,0,0
1,0,71500,49520,580588,166,976,99,1,212,5,3,2,0,0,0,0,0,0,0,0
1,0,72000,49846,634817,123,2057,0,0,26,3,5,3,0,0,0,0,0,0,0,0
1,0,72500,49860,503546,68,3883,66,1,0,9,6,1,0,0,0,0,0,0,0,0
1,0,73000,49725,572073,178,4372,51,1,42,20,4,6,0,1,0,0,0,0,0,0
1,0,73500,49477,624162,209,5035,12,0,300,9,2,2,0,0,0,0,0,0,0,0
1,0,74000,49341,492263,245,4430,0,3,414,18,0,2,0,0,0,0,0,1,0,0
1,0,74500,49328,564317,250,5014,0,0,420,8,2,1,0,0,0,0,0,0,0,0
1,0,75000,49675,616310,163,5889,0,1,162,9,0,3,0,0,0,0,0,0,0,0
1,0,75500,49705,494505,187,4919,0,3,108,3,0,2,0,0,0,0,0,0,0,0
1,0,76000,49827,567824,168,6253,0,1,1,7,4,2,0,0,0,0,0,0,0,0
1,0,76500,49802,627893,198,5692,0,7,0,7,0,8,0,0,0,0,0,0,0,0
1,0,77000,49699,489929,291,4432,0,0,10,7,0,4,0,0,0,0,0,0,0,0
1,0,77500,49612,567982,387,5776,0,0,1,17,0,3,0,0,0,0,0,0,0,0
1,0,78000,49436,620788,547,7114,14,0,2,16,1,5,0,0,0,0,0,0,0,0
1,0,78500,48866,493354,748,4788,300,7,86,5,0,3,0,1,0,0,0,0,0,0
1,0,79000,48754,560681,901,5537,334,1,5,0,6,5,0,1,0,0,0,0,0,0
1,0,79500,48960,620217,743,5613,290,1,6,10,1,3,0,0,0,0,0,0,0,0
1,0,80000,49499,493920,399,5053,88,1,13,18,1,5,0,2,0,0,0,0,0,0
1,0,80500,49823,567038,159,7108,1,0,11,26,5,3,0,0,1,0,0,0,0,0
1,0,81000,49819,627446,168,7584,0,0,11,9,2,2,0,1,0,0,0,0,0,0
1,0,81500,49988,490531,1,4240,0,1,8,15,3,4,0,0,0,0,0,0,0,0
1,0,82000,49980,571605,10,3916,0,0,6,7,4,8,0,0,0,0,0,0,0,0
1,0,82500,49996,623830,3,4051,0,1,0,19,1,3,0,1,0,1,0,0,0,0
1,0,83000,49938,500272,5,3225,0,1,55,26,2,3,0,0,0,0,0,0,0,0
1,0,83500,49933,571423,4,3972,0,8,61,4,2,3,0,0,0,0,0,0,0,0
1,0,84000,49994,621112,2,4248,0,2,3,6,1,7,0,0,0,0,0,0,0,0
1,0,84500,49947,481231,41,3396,1,1,10,22,1,2,0,0,0,0,0,0,0,0
1,0,85000,49928,553819,71,4185,0,4,0,6,1,2,0,0,0,0,0,0,0,0
1,0,85500,49988,612854,10,4270,0,1,0,6,2,1,0,0,0,0,0,0,0,0
1,0,86000,49910,503395,88,3100,0,1,1,9,1,3,0,0,0,0,0,0,0,0
1,0,86500,49896,576033,102,2873,0,0,1,8,1,3,0,1,0,0,0,0,0,0
1,0,87000,49835,622319,100,3713,0,2,65,220,0,2,0,0,0,0,0,0,0,0
1,0,87500,49877,485462,28,3258,28,1,64,45,3,1,0,1,0,0,0,0,0,0
1,0,88000,49876,558956,53,3760,17,0,53,4,1,3,0,0,0,0,0,0,0,0
1,0,88500,49808,622702,160,3607,0,1,31,0,1,1,0,0,0,0,0,0,0,0
1,0,89000,49687,488301,292,3569,0,0,21,3,0,3,0,0,0,0,0,0,0,0
1,0,89500,49663,565512,259,4314,0,1,77,4,1,2,0,0,0,0,0,0,0,0
1,0,90000,49509,626743,260,4422,0,2,230,23,1,3,0,0,0,0,0,0,0,0
1,0,90500,49425,491042,197,3536,0,3,378,13,0,4,0,0,0,0,0,0,0,0
1,0,91000,49477,564717,197,4245,0,1,325,4,1,1,0,0,0,0,0,0,0,0
1,0,91500,49725,621074,72,4141,0,0,201,5,2,2,0,0,0,0,0,0,0,0
1,0,92000,49921,499197,1,3870,0,0,77,6,1,0,0,0,0,0,0,0,0,0
1,0,92500,49961,563977,36,4268,0,2,0,3,3,2,0,0,0,0,0,0,0,0
1,0,93000,49555,619451,439,4540,0,2,2,3,4,2,0,0,0,0,0,0,0,0
1,0,93500,48808,491658,1142,4047,0,0,50,5,0,1,0,1,0,0,0,0,0,0
1,0,94000,47788,564170,2081,4689,0,2,129,12,2,3,0,0,0,0,0,0,0,0
1,0,94500,47165,624043,2382,5385,49,0,404,0,0,5,0,0,0,0,0,0,0,0
1,0,95000,47364,498401,2278,3738,222,0,136,7,0,1,0,0,0,0,0,0,0,0
1,0,95500,46848,560158,2905,5093,221,0,20,5,6,1,0,0,0,0,0,0,0,0
1,0,96000,44973,611212,4661,6579,318,0,48,15,0,2,0,0,0,0,0,0,0,0
1,0,96500,43766,490608,5973,36941,233,1,27,411,1,1,0,0,0,0,0,0,0,0
1,0,97000,41236,551023,8212,78674,534,6,16,1126,2,12,0,0,0,0,0,0,0,0
1,0,97500,39971,607975,9383,135247,638,22,7,1868,1,11,0,2,0,0,0,0,0,0
1,0,98000,37377,478976,11895,135806,724,25,2,1965,2,10,0,1,0,0,0,1,0,0
1,0,98500,32416,532985,17140,185846,437,22,6,2206,1,14,0,0,0,0,0,1,0,0
1,0,99000,31283,582655,18211,227323,431,15,75,2802,0,20,0,2,0,0,0,0,0,0
1,0,99500,30525,476514,18742,203926,520,21,211,2818,2,6,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,500,50002,146620,0,120,0,11,0,15,0,0,0,0,0,0,0,0,0,0
1,1,1000,49999,1.00718e+06,1,10276,0,50,0,965,0,18,0,4,0,0,0,0,0,0
1,1,1500,49996,2.39041e+06,4,139,0,0,0,27,0,8,0,0,0,0,0,0,0,0
1,1,2000,19748,306270,1,14,1,0,0,5,4,3,0,0,0,0,0,0,0,0
1,1,2500,25035,373943,4,28,0,0,2,9,1,2,0,0,0,0,0,0,0,0
1,1,3000,29844,467105,0,7,1,0,1,0,1,3,0,0,0,0,0,0,0,0
1,1,3500,13152,221966,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,4000,16950,279553,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1,4500,20594,338752,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,1,5000,8243,143689,2,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0
1,1,5500,11348,187971,0,7,1,0,1,0,4,0,0,0,0,0,0,0,0,0
1,1,6000,14761,238470,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0
1,1,6500,6566,112382,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7000,10032,152964,12,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1,1,7500,17354,225861,29,18,0,0,3,3,4,0,0,0,0,0,0,0,0,0
1,1,8000,10598,125633,67,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,8500,27570,245243,109,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1,1,9000,76027,542072,204,27,0,0,19,4,5,0,0,0,0,0,0,0,0,0
1,1,9500,67951,439605,318,14,0,0,61,1,6,1,0,0,0,0,0,0,0,0
1,1,10000,205061,1.09675e+06,1513,35,12,0,88,7,12,6,2,0,1,0,0,0,0,0
1,1,10500,313651,1.92108e+06,2802,99,116,0,67,14,17,22,0,0,3,0,0,0,0,0
1,1,11000,49618,811595,377,42,1,0,2,2,1,2,1,0,0,0,0,0,0,0
1,1,11500,49695,1.07525e+06,301,21,0,0,4,9,0,2,0,0,0,0,0,0,0,0
1,1,12000,49699,1.15582e+06,296,34,1,0,1,10,2,7,0,0,1,0,0,0,0,0
1,1,12500,49245,495128,751,4,0,0,2,5,1,3,1,0,0,0,0,0,0,0
1,1,13000,48862,779051,1135,28,1,0,0,6,1,6,1,0,0,0,0,0,0,0
1,1,13500,49095,1.01868e+06,864,26,12,1,5,7,2,7,22,0,0,0,0,0,0,0
1,1,14000,48940,503554,756,14,166,0,57,4,1,0,80,0,0,0,0,0,0,0
1,1,14500,48662,785901,794,29,351,0,51,10,2,3,139,0,1,0,0,0,0,0
1,1,15000,48386,1.03776e+06,1135,37,363,0,5,7,0,1,111,0,0,0,0,0,0,0
1,1,15500,47966,509319,1466,11,490,0,68,9,2,6,8,0,0,0,0,0,0,0
1,1,16000,47374,789527,2032,27,415,0,177,7,2,1,0,0,0,0,0,0,0,0
1,1,16500,47231,1.04022e+06,2280,36,232,0,253,1,4,15,0,0,0,0,0,0,0,0
1,1,17000,46683,503974,2868,30,314,0,132,6,2,0,0,0,0,0,1,0,0,0
1,1,17500,46069,788720,3546,27,297,0,83,5,5,6,0,0,0,0,0,0,0,0
1,1,18000,46141,1.01904e+06,3575,29,212,0,71,15,1,0,0,0,0,0,0,0,0,0
1,1,18500,46408,517970,3552,16,35,0,4,3,1,3,0,0,0,0,0,0,0,0
1,1,19000,46043,801846,3877,37,76,0,2,8,2,7,0,0,0,0,0,0,0,0
1,1,19500,45887,1.05044e+06,4052,31,54,0,1,9,5,7,1,0,0,0,0,0,0,0
1,1,20000,45123,514820,4776,10,96,0,3,2,2,2,0,0,0,0,0,0,0,0
1,1,20500,45571,801704,4245,38,162,0,18,6,4,5,0,0,0,0,0,0,0,0
1,1,21000,44623,1.03804e+06,5203,38,100,0,73,5,0,4,0,0,1,0,0,0,0,0
1,1,21500,44264,511327,5446,24,141,0,146,0,3,2,0,0,0,0,0,0,0,0
1,1,22000,43299,799984,6117,24,376,0,208,6,0,8,0,0,0,0,0,0,0,0
1,1,22500,43359,1.04008e+06,6092,29,342,0,200,12,6,7,0,0,1,0,0,0,0,0
1,1,23000,41931,503441,7527,4,460,0,78,4,4,1,0,0,0,0,0,0,0,0
1,1,23500,41488,786999,7890,22,411,0,210,2,1,1,0,0,0,0,0,0,0,0
1,1,24000,41372,1.02337e+06,7990,39,446,0,187,3,4,4,0,0,1,0,0,0,0,0
1,1,24500,40360,510850,8306,20,664,0,667,3,2,3,0,0,0,0,1,0,0,0
1,1,25000,39907,781638,8681,58,878,0,533,4,1,4,0,0,0,0,0,0,0,0
1,1,25500,39524,1.00344e+06,9537,1610,770,0,167,9,2,7,0,0,0,0,0,0,0,0
1,1,26000,39771,467952,9517,4305,574,0,136,12,2,7,0,0,0,0,0,0,0,0
1,1,26500,39430,735442,9640,8287,832,0,98,11,0,6,0,0,0,0,0,0,0,0
1,1,27000,37977,967365,11103,10035,867,1,49,21,4,5,0,0,0,0,0,0,0,0
1,1,27500,37666,478705,11322,4434,813,0,197,12,2,0,0,0,0,0,0,0,0,0
1,1,28000,35524,741270,13392,10078,506,3,577,14,0,6,1,0,0,0,0,0,0,0
1,1,28500,35032,933475,13913,19453,495,4,559,20,1,13,0,0,0,0,0,0,0,0
1,1,29000,35893,449658,12981,12878,710,0,413,7,1,5,2,0,0,0,0,0,0,0
1,1,29500,35706,680831,13450,35299,596,3,246,15,1,4,1,0,0,0,0,0,0,0
1,1,30000,35224,892630,14181,48526,430,4,163,7,1,12,0,0,0,0,1,0,0,0
1,1,30500,34979,472590,14561,13849,439,0,20,9,1,4,0,0,0,0,0,0,0,0
1,1,31000,35010,728623,14582,20003,335,0,71,9,1,6,0,2,1,0,0,0,0,0
1,1,31500,34470,954098,15002,24328,453,0,70,8,2,4,3,0,0,0,0,0,0,0
1,1,32000,33314,465150,15977,12938,645,0,61,4,3,2,0,0,0,0,0,0,0,0
1,1,32500,32325,694864,16609,33455,1000,4,62,12,4,3,0,0,0,0,0,0,0,0
1,1,33000,31934,887898,16686,47378,1237,14,139,19,2,7,1,0,0,0,1,0,0,0
1,1,33500,31929,427282,16581,25343,1450,2,36,9,3,5,1,0,0,0,0,0,0,0
1,1,34000,31915,676039,17119,46246,910,0,55,18,1,4,0,1,0,0,0,0,0,0
1,1,34500,32463,910561,16597,51122,820,0,118,18,2,10,0,0,0,0,0,0,0,0
1,1,35000,33709,460280,15382,16941,697,1,211,12,1,1,0,0,0,0,0,0,0,0
1,1,35500,34020,698078,15319,34014,390,0,270,10,1,9,0,0,0,0,0,0,0,0
1,1,36000,33548,908404,15725,43551,428,0,295,36,4,6,0,0,0,0,0,0,0,0
1,1,36500,33816,464846,15536,13255,279,2,327,33,42,4,0,0,0,0,0,0,0,0
1,1,37000,32789,732484,16529,21484,178,0,456,23,48,8,0,0,0,0,0,0,0,0
1,1,37500,31663,926903,17471,33186,233,0,585,15,48,6,0,0,0,0,0,0,0,0
1,1,38000,31858,447936,17309,16737,308,2,516,9,9,0,0,0,0,0,0,0,0,0
1,1,38500,32190,719091,16682,27917,318,2,809,11,1,1,0,0,0,0,0,0,0,0
1,1,39000,32010,935145,16739,35725,507,1,743,13,1,6,0,0,0,0,0,0,0,0
1,1,39500,31295,464787,16671,18449,929,0,1104,14,1,1,0,0,0,0,0,0,0,0
1,1,40000,30616,681110,16750,44830,1200,0,1433,7,1,0,0,0,0,0,0,0,0,0
1,1,40500,31031,841156,16196,71309,890,4,1880,16,3,3,0,0,0,0,0,1,0,0
1,1,41000,31105,422332,16298,26450,870,5,1726,5,1,3,0,0,0,0,0,0,0,0
1,1,41500,31901,661579,15499,43707,941,1,1659,21,0,2,0,0,0,0,0,0,0,0
1,1,42000,31490,878337,16016,51606,748,17,1745,18,1,8,0,0,0,0,0,0,0,0
1,1,42500,31324,464644,16477,15435,807,0,1390,4,2,1,0,0,0,0,0,0,0,0
1,1,43000,30955,717662,16993,27458,562,2,1487,13,3,8,0,1,0,0,0,0,0,0
1,1,43500,30797,921413,17189,41801,490,0,1523,19,1,2,0,0,0,0,0,0,0,0
1,1,44000,30638,452054,16915,23503,604,6,1840,8,3,2,0,1,0,0,0,0,0,0
1,1,44500,29620,673390,17737,47635,462,6,2180,18,0,8,1,0,0,0,0,0,0,0
1,1,45000,29487,842990,17862,71564,433,7,2173,31,45,1,0,1,0,0,0,0,0,0
1,1,45500,30923,414809,16668,25160,220,1,2186,23,2,2,1,0,0,0,0,0,0,0
1,1,46000,30321,652441,17036,38108,161,2,2481,14,1,3,0,0,0,0,0,0,0,0
1,1,46500,30359,830752,17234,54933,124,8,2281,16,2,6,0,2,0,0,0,0,0,0
1,1,47000,30001,413003,18035,22323,230,12,1733,9,1,1,0,0,0,0,0,0,0,0
1,1,47500,30504,637422,18182,35371,376,2,933,12,5,5,0,0,0,0,0,0,0,0
