seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
1,0,12000,49963,631682,31,4636,0,4,4,11,1,4,1,0,0,0,0,0,0,0
1,0,12500,49965,493758,29,3622,0,2,3,3,2,2,0,0,1,0,0,0,0,0
1,0,13000,49996,564238,1,3924,0,2,0,5,3,1,0,0,0,0,0,0,0,0
1,0,13500,49998,621728,0,4018,0,0,1,3,1,1,0,0,0,0,0,0,0,0
1,0,14000,49997,655403,2,3955,0,0,0,4,0,7,0,0,1,0,0,0,0,0
1,0,14500,49999,664555,1,3724,0,1,0,11,0,1,0,1,0,0,0,0,0,0
1,0,15000,49998,667147,2,4165,0,2,0,10,0,7,0,0,0,0,0,0,0,0
1,0,15500,49998,504783,2,3514,0,1,0,7,0,1,0,0,0,0,0,0,0,0
1,0,16000,49999,572746,1,3944,0,1,0,16,0,3,0,0,0,0,0,0,0,0
1,0,16500,49998,637802,1,4625,0,3,0,23,0,2,0,0,1,1,0,0,0,0
1,0,17000,49996,671135,3,4693,0,3,1,7,0,0,0,0,0,0,0,0,0,0
1,0,17500,49996,674790,3,4861,0,3,0,22,0,5,0,0,1,0,0,0,0,0
1,0,18000,50000,671322,0,3573,0,2,0,6,0,2,0,0,0,0,0,0,0,0
1,0,18500,49996,512379,3,2480,0,0,0,9,1,3,0,0,0,0,0,0,0,0
1,0,19000,49999,577608,1,3889,0,2,0,7,0,4,0,0,0,0,0,0,0,0
1,0,19500,49997,641274,1,4641,0,4,1,7,0,4,0,0,1,0,0,0,0,0
1,0,20000,49999,668867,1,4855,0,2,0,9,0,0,0,4,0,0,0,0,0,0
1,0,20500,49999,667167,1,4705,0,1,0,16,0,4,0,0,0,0,0,0,0,0
1,0,21000,49999,666505,0,4108,1,6,0,22,0,3,0,0,0,0,0,0,0,0
1,0,21500,49997,508927,1,3111,0,4,1,20,0,2,0,0,1,0,0,0,0,0
1,0,22000,50000,570615,0,3885,0,0,0,10,0,4,0,0,0,0,0,0,0,0
1,0,22500,49999,628086,1,4777,0,1,0,9,0,3,0,0,0,0,0,0,0,0
1,0,23000,49999,651366,0,5098,0,0,0,12,0,9,0,0,1,0,0,0,0,0
1,0,23500,49994,659041,0,4767,0,0,0,7,6,0,0,1,0,0,0,0,0,0
1,0,24000,49997,660270,1,4976,0,0,2,9,0,2,0,0,0,0,0,0,0,0
1,0,24500,49995,507588,5,3608,0,2,0,6,0,1,0,0,0,0,0,0,0,0
1,0,25000,49980,577890,19,4296,0,0,1,1,0,3,0,0,0,0,0,0,0,0
1,0,25500,49972,639845,28,4344,0,10,0,8,0,5,0,0,0,0,0,0,0,0
1,0,26000,49970,664667,30,5153,0,2,0,15,0,0,0,0,0,0,0,0,0,0
1,0,26500,49991,664318,9,5186,0,2,0,2,0,0,0,0,0,1,0,0,0,0
1,0,27000,49999,664112,1,4541,0,5,0,11,0,4,0,0,0,0,0,0,0,0
1,0,27500,49995,506594,5,3855,0,2,0,33,0,1,0,0,0,0,0,0,0,0
1,0,28000,49997,577118,3,4084,0,4,0,27,0,3,0,0,0,0,0,0,0,0
1,0,28500,49997,633729,3,4461,0,1,0,26,0,0,0,1,0,0,0,0,0,0
1,0,29000,49998,655794,2,4469,0,0,0,8,0,3,0,0,0,0,0,0,0,0
1,0,29500,49999,660755,0,4862,0,5,1,11,0,3,0,0,0,0,0,0,0,0
1,0,30000,49999,662872,0,4166,0,4,0,20,0,5,0,1,1,0,0,0,0,0
1,0,30500,49996,505169,4,3496,0,3,0,9,0,10,0,0,0,0,0,0,0,0
1,0,31000,49999,574758,0,4335,0,0,0,25,1,2,0,0,0,0,0,0,0,0
1,0,31500,49999,631816,1,4570,0,11,0,6,0,4,0,0,0,0,0,0,0,0
1,0,32000,49999,656421,0,4625,1,14,0,22,0,3,0,0,0,1,0,0,0,0
1,0,32500,49995,647660,0,4335,0,1,5,3,0,4,0,0,0,0,0,0,0,0
1,0,33000,49990,643660,4,4653,1,3,5,5,0,4,0,0,0,0,0,0,0,0
1,0,33500,49994,486314,4,3139,0,2,1,7,1,2,0,0,0,1,0,0,0,0
1,0,34000,49929,561161,68,3751,0,1,0,17,2,3,0,0,1,0,0,0,0,0
1,0,34500,49761,622914,236,4648,1,0,1,8,1,6,0,0,0,0,0,0,0,0
1,0,35000,49662,650521,338,6327,0,0,0,28,0,4,0,1,0,0,0,0,0,0
1,0,35500,49751,655900,248,8510,0,4,1,4,0,3,0,0,0,0,0,0,0,0
1,0,36000,49976,664612,23,8645,0,3,1,7,0,4,0,0,0,0,0,1,0,0
1,0,36500,49956,523770,44,5434,0,0,0,5,0,3,0,0,0,0,0,0,0,0
1,0,37000,49740,587541,260,5188,0,2,0,2,0,3,0,0,0,0,0,0,0,0
1,0,37500,49289,634721,710,7974,0,5,0,17,1,8,0,0,0,0,0,0,0,0
1,0,38000,49084,660390,916,11786,0,3,0,9,0,0,0,1,0,0,0,0,0,0
1,0,38500,49127,657454,872,15609,0,3,0,3,0,1,0,0,1,0,0,0,0,0
1,0,39000,49422,655836,543,16946,35,1,0,9,0,4,0,1,0,0,0,0,0,0
1,0,39500,49745,504198,251,11725,0,0,4,27,0,4,0,0,0,0,0,0,0,0
1,0,40000,49981,570609,18,8741,0,0,1,45,0,8,0,1,0,0,0,0,0,0
1,0,40500,49775,628101,222,10733,2,1,0,122,0,5,0,0,1,0,0,0,0,0
1,0,41000,49774,653829,226,8608,0,2,0,17,0,1,0,0,0,0,0,0,0,0
1,0,41500,49789,664820,204,15590,0,1,7,125,0,0,0,0,0,0,0,0,0,0
1,0,42000,49980,664018,2,15794,0,2,18,135,0,2,0,1,0,1,0,0,0,0
1,0,42500,49983,507109,2,5204,0,1,15,61,0,6,0,0,0,0,0,0,0,0
1,0,43000,49994,574983,0,2577,0,2,6,13,0,2,0,0,0,0,0,0,0,0
1,0,43500,49997,634593,2,3259,0,0,1,3,0,1,0,0,0,0,0,0,0,0
1,0,44000,49999,667089,1,2375,0,2,0,2,0,4,0,1,0,1,0,0,0,0
1,0,44500,49999,671019,0,3433,0,3,0,14,0,4,0,0,1,0,0,0,0,0
1,0,45000,49998,672111,2,3296,0,2,0,11,0,1,0,0,0,0,0,0,0,0
1,0,45500,50000,517736,0,2583,0,1,0,25,0,4,0,0,0,0,0,0,0,0
1,0,46000,49997,580707,0,3006,0,2,0,8,3,1,0,0,0,0,0,0,0,0
1,0,46500,49998,635967,2,2326,0,0,0,19,0,4,0,1,0,0,0,0,0,0
1,0,47000,49990,666941,1,2418,0,1,8,56,1,4,0,1,0,0,0,0,0,0
1,0,47500,49984,665553,0,1738,0,1,16,61,0,5,0,0,0,0,0,0,0,0
1,0,48000,49984,662171,2,751,0,1,14,4,0,4,0,1,0,0,0,0,0,0
1,0,48500,49979,505271,4,491,0,2,17,3,0,4,0,2,0,0,0,0,0,0
1,0,49000,49983,566409,0,978,0,3,17,13,0,6,0,1,0,0,0,0,0,0
1,0,49500,49996,630906,2,710,0,3,2,1,0,1,0,0,0,0,0,0,0,0
1,0,50000,49999,662275,1,384,0,3,0,12,0,2,0,0,0,0,0,0,0,0
1,0,50500,49998,660104,2,417,0,1,0,13,0,3,0,0,0,0,0,0,0,0
1,0,51000,49996,659600,2,324,0,6,2,62,0,7,0,0,0,1,0,0,0,0
1,0,51500,49478,509818,521,353,0,5,1,6,0,0,0,0,0,0,0,0,0,0
1,0,52000,48912,568603,1088,4094,0,5,0,15,0,3,0,0,0,0,0,0,0,0
1,0,52500,49327,625737,673,12734,0,2,0,9,0,1,0,0,0,0,0,0,0,0
1,0,53000,49666,659026,333,54717,0,59,1,236,0,7,0,1,0,0,0,1,0,0
1,0,53500,49996,657729,0,40767,0,23,1,355,3,8,0,1,0,0,0,0,0,0
1,0,54000,49999,665059,1,9391,0,11,0,90,0,4,0,2,0,0,0,0,0,0
1,0,54500,49994,508431,6,267,0,3,0,11,0,2,0,1,0,0,0,0,0,0
1,0,55000,49995,567783,2,395,0,1,3,1928,0,3,0,0,0,0,0,0,0,0
1,0,55500,49999,627391,1,430,0,0,0,1932,0,2,0,0,0,0,0,0,0,0
1,0,56000,49999,664022,1,426,0,14,0,25,0,7,0,0,0,0,0,0,0,0
1,0,56500,49998,663914,2,584,0,0,0,237,0,2,0,0,0,1,0,0,0,0
1,0,57000,49996,665279,0,812,0,1,0,17,4,6,0,0,0,0,0,0,0,0
1,0,57500,49990,516397,0,284,4,3,6,10,0,5,0,0,0,0,0,0,0,0
1,0,58000,49994,578810,1,812,5,1,0,7,0,0,0,1,0,0,0,0,0,0
1,0,58500,49991,631069,1,449,6,3,1,5,1,0,0,0,0,0,0,0,0,0
1,0,59000,49998,650001,1,761,0,7,1,17,0,7,0,1,0,0,0,0,0,0
1,0,59500,49999,645056,0,356,0,8,0,31,1,2,0,1,0,0,0,0,0,0
1,0,60000,49998,647149,2,659,0,1,0,9,0,2,0,0,0,0,0,0,0,0
1,0,60500,49998,499514,1,240,0,0,1,6,0,3,0,0,0,0,0,0,0,0
1,0,61000,49997,574854,0,208,0,3,2,5,1,5,0,0,0,0,0,0,0,0
1,0,61500,50000,634868,0,549,0,3,0,222,0,1,0,0,0,0,0,0,0,0
1,0,62000,50000,664456,0,354,0,2,0,24,0,2,0,0,0,0,0,0,0,0
1,0,62500,49997,656909,3,814,0,17,0,34,0,2,0,0,0,0,0,0,0,0
1,0,63000,49999,661509,1,1352,0,5,0,14,0,6,0,0,0,0,0,0,0,0
1,0,63500,49999,510260,1,904,0,3,0,4,0,4,0,0,0,0,0,0,0,0
1,0,64000,50000,577428,0,392,0,3,0,18,0,2,0,0,0,0,0,0,0,0
1,0,64500,49992,638186,0,151,0,0,8,5,0,5,0,0,0,0,0,0,0,0
1,0,65000,49989,666517,0,174,0,3,11,7,0,2,0,0,0,0,0,0,0,0
1,0,65500,49987,661597,0,188,0,0,13,3,0,1,0,0,0,0,0,0,0,0
1,0,66000,49999,661161,0,259,0,3,0,28,1,7,0,0,0,0,0,0,0,0
1,0,66500,49701,513371,299,243,0,0,0,3,0,4,0,0,0,0,0,0,0,0
1,0,67000,49963,583530,35,650,0,1,1,3,1,5,0,0,0,0,0,0,0,0
1,0,67500,49999,642204,1,466,0,2,0,12,0,11,0,1,0,1,0,0,0,0
1,0,68000,49999,669156,0,351,0,3,0,31,0,4,1,0,0,0,0,0,0,0
1,0,68500,49994,678260,3,270,0,1,1,10,2,7,0,0,0,0,0,0,0,0
1,0,69000,50000,679301,0,266,0,5,0,26,0,3,0,0,0,0,0,0,0,0
1,0,69500,49994,521988,2,151,0,2,0,6,4,5,0,0,0,0,0,0,0,0
1,0,70000,49998,589065,0,208,0,3,1,6,0,3,0,1,1,0,0,0,0,0
1,0,70500,50000,638924,0,202,0,2,0,14,0,4,0,0,0,0,0,0,0,0
1,0,71000,49997,671783,1,526,0,8,1,44,1,2,0,0,0,0,0,0,0,0
1,0,71500,49999,669958,1,395,0,2,0,28,0,4,0,0,0,0,0,1,0,0
1,0,72000,49992,667774,3,386,0,3,2,28,3,9,0,0,0,0,0,0,0,0
1,0,72500,49997,518576,2,272,0,0,1,31,0,3,0,0,0,0,0,0,0,0
1,0,73000,49999,586024,0,186,0,4,0,10,1,8,0,1,0,0,0,0,0,0
1,0,73500,50000,644854,0,904,0,5,0,10,0,5,0,0,0,0,0,0,0,0
1,0,74000,50000,677054,0,1527,0,2,0,1,0,1,0,0,0,0,0,0,0,0
1,0,74500,49995,676905,2,425,0,3,3,10,0,4,0,0,0,0,0,0,0,0
1,0,75000,49998,675613,1,167,0,2,0,27,0,5,0,1,1,0,0,0,0,0
1,0,75500,49991,521131,6,359,0,5,1,16,2,5,0,1,0,0,0,0,0,0
1,0,76000,49999,584606,1,388,0,1,0,10,0,3,0,0,0,0,0,0,0,0
1,0,76500,50000,646242,0,487,0,12,0,54,0,8,0,0,0,0,0,0,0,0
1,0,77000,50000,674435,0,314,0,0,0,16,0,5,0,0,0,0,0,0,0,0
1,0,77500,50000,678487,0,288,0,2,0,8,0,4,0,1,0,0,0,0,0,0
1,0,78000,49998,679434,1,445,0,3,0,26,1,0,0,1,0,0,0,0,0,0
1,0,78500,49997,518730,0,307,0,1,0,8,3,5,0,1,0,0,0,0,0,0
1,0,79000,49991,576872,3,290,0,4,3,24,3,4,0,0,0,0,0,0,0,0
1,0,79500,49999,639062,1,235,0,0,0,14,0,3,0,0,0,0,0,0,0,0
1,0,80000,49995,676120,5,306,0,0,0,8,0,0,0,1,0,0,0,0,0,0
1,0,80500,50000,679789,0,329,0,0,0,12,0,3,0,0,0,0,0,0,0,0
1,0,81000,49999,682512,1,341,0,2,0,5,0,0,0,2,0,0,0,0,0,0
1,0,81500,49995,523633,0,142,1,0,3,7,1,1,0,0,0,0,0,0,0,0
1,0,82000,50000,579671,0,168,0,2,0,12,0,4,0,0,0,0,0,0,0,0
1,0,82500,50000,641408,0,247,0,1,0,10,0,2,0,1,0,0,0,0,0,0
1,0,83000,49997,676357,0,479,0,1,3,9,0,7,0,0,0,0,0,0,0,0
1,0,83500,49997,675516,0,666,0,3,3,2,0,2,0,0,0,0,0,0,0,0
1,0,84000,49997,673458,3,1722,0,2,0,17,0,4,0,0,0,0,0,0,0,0
1,0,84500,49996,519091,3,2235,1,0,0,10,0,0,0,0,0,0,0,0,0,0
1,0,85000,49998,588346,2,3416,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,0,85500,50000,646466,0,3792,0,1,0,18,0,3,0,1,0,0,0,0,0,0
1,0,86000,49999,675332,0,4615,1,0,0,22,0,5,0,0,0,0,0,0,0,0
1,0,86500,49997,683911,0,4709,0,0,0,23,3,0,0,1,0,0,0,0,0,0
1,0,87000,49995,676475,3,4557,0,3,2,36,0,2,0,1,0,0,0,0,0,0
1,0,87500,49997,513349,1,3373,0,1,1,11,0,2,1,0,0,0,0,0,0,0
1,0,88000,49997,579551,2,3904,0,3,0,12,1,3,0,0,0,1,0,0,0,0
1,0,88500,49998,639515,0,4391,1,3,0,10,1,3,0,0,0,0,0,0,0,0
1,0,89000,49997,675205,0,4149,0,5,3,2,0,3,0,0,0,0,0,0,0,0
1,0,89500,50000,671969,0,4606,0,0,0,13,0,8,0,0,0,0,0,0,0,0
1,0,90000,49997,672826,1,4182,0,1,1,4,1,9,0,0,0,0,0,0,0,0
1,0,90500,49997,523921,3,2380,0,2,0,6,0,3,0,0,0,0,0,0,0,0
1,0,91000,49995,591371,4,3579,0,1,0,10,0,4,1,0,0,0,0,0,0,0
1,0,91500,49996,643742,0,3946,0,1,3,8,1,0,0,0,0,0,0,0,0,0
1,0,92000,50000,676116,0,5015,0,2,0,22,0,3,0,0,0,0,0,0,0,0
1,0,92500,49999,681371,0,5178,0,0,1,8,0,2,0,1,0,0,0,0,0,0
1,0,93000,49997,680608,3,5025,0,1,0,27,0,2,0,0,0,0,0,0,0,0
1,0,93500,49989,523792,0,3616,0,2,11,6,0,4,0,0,0,0,0,0,0,0
1,0,94000,49990,583811,0,4292,0,0,10,5,0,3,0,0,0,0,0,0,0,0
1,0,94500,49978,644711,3,4630,0,0,19,10,0,4,0,0,0,0,0,0,0,0
1,0,95000,49986,671538,3,4669,0,0,10,50,1,2,0,0,0,0,0,0,0,0
1,0,95500,49996,673273,0,4138,0,0,4,15,0,1,0,0,0,0,0,0,0,0
1,0,96000,49992,679455,6,4514,0,1,2,15,0,7,0,0,0,0,0,0,0,0
1,0,96500,49999,515910,0,3716,0,5,0,7,1,6,0,0,0,0,0,0,0,0
1,0,97000,49999,578966,0,4178,0,4,1,10,0,1,0,0,0,0,0,0,0,0
1,0,97500,49998,626933,2,4574,0,1,0,2,0,1,0,0,0,0,0,0,0,0
1,0,98000,50000,660339,0,4746,0,1,0,18,0,1,0,1,0,0,0,0,0,0
1,0,98500,49998,637555,2,3632,0,2,0,8,0,5,0,1,0,0,0,0,0,0
1,0,99000,49997,648192,3,4074,0,3,0,11,0,0,0,0,0,0,0,0,0,0
1,0,99500,49997,447401,1,1855,0,1,1,4,1,5,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,500,50002,146620,0,120,0,11,0,15,0,0,0,0,0,0,0,0,0,0
1,1,1000,49999,1.00718e+06,1,10276,0,50,0,965,0,18,0,4,0,0,0,0,0,0
1,1,1500,49996,2.39378e+06,4,139,0,0,0,28,0,8,0,0,0,0,0,0,0,0
1,1,2000,49993,953218,2,29,0,0,1,9,4,3,0,0,0,0,0,0,0,0
1,1,2500,49968,899919,23,34,1,0,4,0,3,3,1,0,0,0,0,0,0,0
1,1,3000,49968,862564,26,39,0,0,4,1,2,3,0,0,0,0,0,0,0,0
1,1,3500,23986,362936,2,22,0,0,1,6,0,8,0,0,0,0,0,0,0,0
1,1,4000,29818,446868,3,12,0,0,2,2,3,4,0,0,0,0,0,0,0,0
1,1,4500,36881,554322,1,28,0,0,3,0,4,5,0,0,0,0,0,0,0,0
1,1,5000,44862,669661,2,26,0,0,6,11,2,4,0,0,0,0,0,0,0,0
1,1,5500,52447,780784,7,34,0,0,2,4,6,4,2,0,0,0,0,0,0,0
1,1,6000,59465,889314,3,31,1,0,2,7,12,8,0,0,0,1,0,0,0,0
1,1,6500,22341,353800,0,4,0,0,8,5,2,1,0,0,0,0,0,0,0,0
1,1,7000,28336,435801,2,4,0,0,9,4,5,0,0,0,0,0,0,0,0,0
1,1,7500,34718,530197,7,29,0,0,2,4,5,3,0,0,0,0,0,0,0,0
1,1,8000,41936,637188,15,13,1,0,5,9,6,2,1,0,1,0,0,0,0,0
1,1,8500,50054,748359,55,23,0,0,4,7,5,5,0,0,1,0,0,0,0,0
1,1,9000,59429,865259,88,30,1,0,4,7,3,2,0,0,0,0,0,0,0,0
1,1,9500,21541,328980,38,12,0,0,3,1,3,0,0,0,1,0,0,0,0,0
1,1,10000,30633,421435,26,3,1,0,3,8,3,0,0,0,0,0,0,0,0,0
1,1,10500,56060,585282,43,15,0,0,6,6,8,8,0,0,0,0,0,0,0,0
1,1,11000,206831,1.06876e+06,107,19,7,0,98,6,16,2,4,0,1,0,0,0,0,0
1,1,11500,49991,1.60587e+06,1,40,1,0,6,16,1,10,0,0,0,0,0,0,0,0
1,1,12000,49990,1.68445e+06,2,62,0,0,4,14,3,12,1,0,0,0,0,0,0,0
1,1,12500,49983,615397,2,33,1,0,11,4,3,1,0,0,0,0,0,0,0,0
1,1,13000,49807,781315,10,29,1,0,174,6,6,10,2,0,0,0,0,0,0,0
1,1,13500,49721,1.03819e+06,17,17,1,0,255,3,6,5,0,0,0,0,0,0,0,0
1,1,14000,49864,1.16248e+06,14,26,1,0,115,7,5,6,0,0,1,0,0,0,0,0
1,1,14500,49754,1.17447e+06,10,7,0,0,233,6,3,5,0,0,0,0,0,0,0,0
1,1,15000,49879,1.17798e+06,5,22,1,0,113,9,2,11,0,0,0,0,0,0,0,0
1,1,15500,49748,503335,40,18,0,0,205,6,6,1,1,0,0,0,0,0,0,0
1,1,16000,49683,781482,82,14,1,0,228,14,6,12,0,0,0,0,0,0,0,0
1,1,16500,49692,1.02142e+06,77,22,1,0,229,13,1,7,0,0,0,0,0,0,0,0
1,1,17000,49735,1.16458e+06,32,36,1,0,229,8,3,11,0,0,0,0,0,0,0,0
1,1,17500,49877,1.16814e+06,10,35,0,0,108,9,5,11,0,0,0,0,0,0,0,0
1,1,18000,49871,1.18058e+06,37,17,2,0,88,14,1,6,1,0,0,0,0,0,0,0
1,1,18500,49995,525637,1,25,0,0,2,3,2,4,0,0,0,0,0,0,0,0
1,1,19000,49994,813440,0,22,0,0,2,4,4,1,0,0,0,0,0,0,0,0
1,1,19500,49981,1.06679e+06,18,36,0,0,1,1,0,3,0,0,0,0,0,0,0,0
1,1,20000,49402,1.20517e+06,592,48,1,0,3,8,1,3,0,0,1,0,0,0,0,0
1,1,20500,48712,1.20415e+06,1285,51,0,0,2,13,1,10,0,0,0,0,0,0,0,0
1,1,21000,48866,1.1891e+06,1133,34,0,1,0,12,1,5,0,0,0,0,0,0,0,0
1,1,21500,48232,507966,1766,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0
1,1,22000,47259,784989,2738,35,0,0,2,7,0,5,1,0,0,0,0,0,0,0
1,1,22500,46696,1.01789e+06,3302,33,0,1,2,6,0,9,0,0,0,0,0,0,0,0
1,1,23000,46647,1.14276e+06,3333,26,19,0,0,24,1,12,0,0,0,0,0,0,0,0
1,1,23500,46612,1.15014e+06,3227,29,160,0,0,4,1,12,0,0,0,0,0,0,0,0
1,1,24000,47172,1.15264e+06,2827,37,0,0,1,6,0,9,0,0,0,0,0,0,0,0
1,1,24500,43434,521566,6472,14,93,0,0,5,1,4,0,0,0,0,0,0,0,0
1,1,25000,41535,778017,8189,16,269,0,7,4,0,7,0,0,0,0,0,0,0,0
1,1,25500,41457,1.01087e+06,8254,24,274,0,11,8,4,4,0,0,0,0,0,0,0,0
1,1,26000,39627,1.11672e+06,10018,33,238,0,114,12,3,4,0,0,0,0,0,0,0,0
1,1,26500,38832,1.1221e+06,10823,19,167,0,175,6,3,6,0,0,0,0,0,0,0,0
1,1,27000,37571,1.12512e+06,11934,19,258,0,235,8,2,0,0,0,0,0,0,0,0,0
1,1,27500,31123,487789,17920,13,535,0,422,7,0,2,0,0,0,0,0,0,0,0
1,1,28000,31389,694756,17201,20,423,0,986,4,1,8,0,0,0,0,0,0,0,0
1,1,28500,30058,878245,18896,31,458,0,588,7,0,7,0,0,0,0,0,0,0,0
1,1,29000,30947,962123,18599,192,440,0,10,7,4,4,0,0,0,0,0,0,0,0
1,1,29500,30006,870695,19659,82150,334,2,1,23,0,7,0,0,0,0,0,0,0,0
1,1,30000,31829,841635,17882,101768,289,8,0,25,0,9,0,2,0,0,0,0,0,0
1,1,30500,27716,375188,22147,45380,3,1,133,14,1,9,0,0,0,0,0,0,0,0
1,1,31000,27977,547583,21574,79455,53,13,395,25,1,5,0,0,0,0,0,0,0,0
1,1,31500,27547,716131,21874,105420,0,11,579,31,0,7,0,1,0,0,0,0,0,0
1,1,32000,24140,761739,25286,125382,0,5,573,42,1,6,0,0,0,0,0,0,0,0
1,1,32500,25372,769813,23935,124143,0,13,690,63,3,6,0,1,0,0,0,0,0,0
1,1,33000,24845,776617,23609,123687,119,14,1427,60,0,2,0,0,0,0,0,0,0,0
1,1,33500,25474,366799,22818,59716,449,4,1257,28,2,10,0,1,0,0,0,0,0,0
1,1,34000,26183,539468,21773,106169,747,4,1297,37,0,5,0,2,0,0,0,0,0,0
1,1,34500,26280,694592,21789,144314,1037,9,893,37,1,5,0,0,0,0,0,1,0,0
1,1,35000,26803,768821,21952,156494,1028,16,216,50,1,9,0,1,0,0,0,0,0,0
1,1,35500,25038,768114,24163,166769,796,12,1,52,2,4,0,0,0,0,0,0,0,0
1,1,36000,22100,729868,26778,177682,956,11,163,52,2,9,1,2,0,0,0,0,0,0
1,1,36500,27531,344426,21373,71283,1044,2,51,29,1,1,0,0,0,0,0,0,0,0
1,1,37000,29100,575099,19569,100998,1201,6,130,27,0,3,0,0,0,0,0,0,0,0
1,1,37500,28643,760155,19857,122255,1241,13,259,21,0,2,0,2,0,0,0,0,0,0
1,1,38000,26329,842024,21791,131725,1538,6,342,40,0,6,0,0,0,0,0,0,0,0
1,1,38500,27170,822628,20448,138989,1991,7,390,61,1,7,0,2,0,0,0,0,0,0
1,1,39000,26418,802294,21310,135807,2075,7,197,62,0,2,0,0,0,0,0,0,0,0
1,1,39500,26806,373834,20757,50562,2010,4,425,42,2,1,0,0,0,0,0,0,0,0
1,1,40000,27369,554279,20554,74706,2042,9,34,33,1,10,0,0,0,0,0,0,0,0
1,1,40500,26941,713207,20212,94535,2829,2,16,17,2,6,0,0,0,0,0,0,0,0
1,1,41000,26866,787931,20312,106264,2751,10,68,28,3,11,0,0,0,0,0,0,0,0
1,1,41500,27243,785916,20119,108254,2585,9,53,46,0,16,0,1,0,0,0,0,0,0
1,1,42000,28006,789510,19427,108889,2521,6,44,36,2,5,0,0,0,0,0,0,0,0
1,1,42500,28468,384301,18302,45398,2500,2,726,16,4,3,0,0,0,0,0,0,0,0
1,1,43000,30474,595741,17156,63591,1859,2,508,28,3,7,0,0,0,0,0,0,0,0
1,1,43500,31318,781291,15971,78579,2064,7,646,25,1,7,0,0,0,0,0,0,0,0
1,1,44000,34414,898038,13484,87379,1578,5,518,24,5,5,1,0,0,0,0,0,0,0
1,1,44500,36595,950212,11889,82537,1130,10,384,25,2,8,0,0,0,0,0,0,0,0
1,1,45000,41080,990203,8143,72018,765,7,12,25,0,8,0,0,0,0,0,0,0,0
1,1,45500,41477,491971,7586,20969,930,11,4,10,3,11,0,0,0,0,0,0,0,0
1,1,46000,42491,741137,6534,31868,974,20,0,12,1,6,0,0,0,0,0,0,0,0
1,1,46500,44764,967624,4855,37497,375,3,2,19,4,8,0,0,0,0,0,0,0,0
1,1,47000,45362,1.084e+06,4239,32137,394,4,2,18,3,12,0,0,0,0,0,0,0,0
