seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
1,0,29000,49545,50675,142,0,66,0,247,0,0,0,0,0,0,0,0,0,0,0
1,0,29500,49553,58213,8,0,70,0,368,0,0,0,1,0,0,0,0,0,0,0
1,0,30000,49497,64238,0,0,76,0,423,0,4,0,0,0,0,0,0,0,0,0
1,0,30500,49180,51463,85,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0
1,0,31000,49298,58733,155,0,0,0,546,0,0,0,1,0,0,0,0,0,0,0
1,0,31500,49424,64215,197,0,1,0,375,0,2,0,0,0,1,0,0,0,0,0
1,0,32000,49714,50855,35,0,2,0,243,0,4,0,1,0,1,0,0,0,0,0
1,0,32500,49893,58062,81,0,1,0,21,0,4,0,0,0,0,0,0,0,0,0
1,0,33000,49849,64299,134,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0
1,0,33500,49464,50537,529,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1,0,34000,49274,57746,722,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,0,34500,49246,63758,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,35000,49536,50311,432,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0
1,0,35500,49584,58448,362,0,1,0,49,0,4,0,0,0,0,0,0,0,0,0
1,0,36000,49753,64542,213,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0
1,0,36500,49709,51275,285,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1,0,37000,49620,58200,340,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0
1,0,37500,49345,63313,618,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0
1,0,38000,49350,50028,591,0,1,0,56,0,2,0,0,0,0,0,0,0,0,0
1,0,38500,49097,58141,898,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
1,0,39000,48960,64315,1039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,39500,48993,51453,1002,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
1,0,40000,48982,58799,1013,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1,0,40500,49009,64839,990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,41000,48676,51713,1322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,41500,48486,58858,1507,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
1,0,42000,48054,64435,1942,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
1,0,42500,48104,50629,1889,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0
1,0,43000,47867,58448,2130,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1,0,43500,47797,64274,2200,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0,44000,47271,50833,2724,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
1,0,44500,46861,57644,3138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,45000,46879,63582,3081,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0
1,0,45500,46954,51456,3031,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0
1,0,46000,47063,58640,2813,0,0,0,123,0,1,0,0,0,0,0,0,0,0,0
1,0,46500,47142,63781,2768,0,0,0,89,0,1,0,0,0,0,0,0,0,0,0
1,0,47000,46716,50775,3164,0,0,0,113,0,7,0,0,0,0,0,0,0,0,0
1,0,47500,45950,57879,4008,0,0,0,39,0,3,0,0,0,0,0,0,0,0,0
1,0,48000,45265,63434,4722,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0
1,0,48500,44779,50493,5129,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0
1,0,49000,44607,58331,5186,0,0,0,205,0,2,0,0,0,0,0,0,0,0,0
1,0,49500,44610,63981,5146,0,0,0,240,0,4,0,0,0,0,0,0,0,0,0
1,0,50000,43813,51397,5891,0,0,0,292,0,4,0,0,0,0,0,0,0,0,0
1,0,50500,43867,58781,5828,0,4,0,301,0,0,0,0,0,0,0,0,0,0,0
1,0,51000,43735,65263,6055,0,9,0,199,0,2,0,0,0,0,0,0,0,0,0
1,0,51500,43634,52051,6001,0,9,0,356,0,0,0,0,0,0,0,0,0,0,0
1,0,52000,43613,59314,6056,0,1,0,329,0,1,0,0,0,0,0,0,0,0,0
1,0,52500,42862,64775,6994,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
1,0,53000,42212,51143,7637,0,0,0,147,0,4,0,0,0,0,0,0,0,0,0
1,0,53500,42427,58700,7563,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
1,0,54000,41294,64548,8705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,54500,40803,51411,9192,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
1,0,55000,41049,59140,8898,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0
1,0,55500,40954,65094,8895,0,0,0,149,0,2,0,0,0,0,0,0,0,0,0
1,0,56000,41411,51361,8319,0,1,0,267,0,2,0,0,0,0,0,0,0,0,0
1,0,56500,41213,58182,8715,0,0,0,71,0,1,0,0,0,0,0,0,0,0,0
1,0,57000,41342,63657,8603,0,1,0,53,0,1,0,0,0,0,0,0,0,0,0
1,0,57500,40695,51158,9092,0,121,0,90,0,1,0,1,0,0,0,0,0,0,0
1,0,58000,40624,58842,9131,0,185,0,58,0,2,0,0,0,0,0,0,0,0,0
1,0,58500,40894,64827,8860,0,239,0,4,0,3,0,0,0,0,0,0,0,0,0
1,0,59000,40392,52059,9535,0,21,0,49,0,3,0,0,0,0,0,0,0,0,0
1,0,59500,41535,59349,8332,0,0,0,131,0,2,0,0,0,0,0,0,0,0,0
1,0,60000,41676,64975,8294,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0
1,0,60500,42681,51269,7194,0,0,0,123,0,2,0,0,0,0,0,0,0,0,0
1,0,61000,42981,58017,6968,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0
1,0,61500,43584,64328,6360,0,1,0,53,0,2,0,0,0,0,0,0,0,0,0
1,0,62000,44771,51392,5200,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0
1,0,62500,44976,59337,5019,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
1,0,63000,45228,65516,4769,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,0,63500,45356,52510,4427,0,52,0,165,0,0,0,0,0,0,0,0,0,0,0
1,0,64000,45413,59919,4319,0,146,0,122,0,0,0,0,0,0,0,0,0,0,0
1,0,64500,45799,65177,3886,0,283,0,4,0,28,0,0,0,0,0,0,0,0,0
1,0,65000,46126,51596,3320,0,367,0,4,0,183,0,0,0,0,0,0,0,0,0
1,0,65500,46360,58889,3210,0,177,0,111,0,142,0,0,0,0,0,0,0,0,0
1,0,66000,45969,65330,3471,0,178,0,258,0,124,0,0,0,0,0,0,0,0,0
1,0,66500,46390,51258,3299,0,164,0,144,0,3,0,0,0,0,0,0,0,0,0
1,0,67000,46120,58703,3657,0,143,0,77,0,3,0,0,0,0,0,0,0,0,0
1,0,67500,46114,65194,3779,0,104,0,2,0,1,0,0,0,0,0,0,0,0,0
1,0,68000,45004,52016,4897,0,0,0,3,0,96,0,0,0,0,0,0,0,0,0
1,0,68500,44370,60037,5309,0,0,0,176,0,145,0,0,0,0,0,0,0,0,0
1,0,69000,43876,66400,5676,0,0,0,183,0,265,0,0,0,0,0,0,0,0,0
1,0,69500,43027,52714,6528,0,1,0,257,0,187,0,0,0,0,0,0,0,0,0
1,0,70000,42221,59423,7315,0,0,0,193,0,270,0,0,0,0,0,1,0,0,0
1,0,70500,44044,65207,5759,0,0,0,173,0,24,0,0,0,0,0,0,0,0,0
1,0,71000,44977,52461,4940,0,0,0,81,0,2,0,0,0,0,0,0,0,0,0
1,0,71500,45634,59930,4359,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
1,0,72000,44863,65776,5008,0,127,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,72500,44559,52826,5209,0,137,0,95,0,0,0,0,0,0,0,0,0,0,0
1,0,73000,43602,59711,6127,0,4,0,266,0,1,0,0,0,0,0,0,0,0,0
1,0,73500,42688,64986,6925,0,1,0,385,0,1,0,0,0,0,0,0,0,0,0
1,0,74000,42045,51414,7509,0,62,0,384,0,0,0,0,0,0,0,0,0,0,0
1,0,74500,41712,58613,7736,0,119,0,431,0,2,0,0,0,0,0,0,0,0,0
1,0,75000,41550,64729,8130,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0
1,0,75500,42245,51864,7441,0,0,0,311,0,3,0,0,0,0,0,0,0,0,0
1,0,76000,42499,59608,7112,0,93,0,296,0,0,0,0,0,0,0,0,0,0,0
1,0,76500,43569,65653,5861,0,258,0,311,0,1,0,0,0,0,0,0,0,0,0
1,0,77000,44465,52533,5190,0,197,0,145,0,3,0,0,0,0,0,0,0,0,0
1,0,77500,46051,59679,3522,0,197,0,230,0,0,0,0,0,0,0,0,0,0,0
1,0,78000,46187,64526,3305,0,207,0,298,0,2,0,1,0,0,0,0,0,0,0
1,0,78500,45984,51060,3598,0,143,0,271,0,4,0,0,0,0,0,0,0,0,0
1,0,79000,45955,58810,3466,0,276,0,302,0,1,0,0,0,0,0,0,0,0,0
1,0,79500,45799,64861,3613,0,220,0,365,0,3,0,0,0,0,0,0,0,0,0
1,0,80000,46548,51784,3216,0,92,0,144,0,0,0,0,0,0,0,0,0,0,0
1,0,80500,46998,58329,2781,0,13,0,207,0,1,0,0,0,0,0,0,0,0,0
1,0,81000,46232,64306,3545,0,110,0,113,0,0,0,0,0,0,0,0,0,0,0
1,0,81500,45647,50944,3899,0,376,0,77,0,0,0,0,0,0,0,0,0,1,0
1,0,82000,45902,58320,3797,0,254,0,46,0,1,0,0,0,0,0,0,0,0,0
1,0,82500,46098,63831,3678,0,221,0,2,0,1,0,0,0,0,0,0,0,0,0
1,0,83000,44606,51735,5366,0,25,0,1,0,2,0,0,0,0,0,0,0,0,0
1,0,83500,44262,59280,5736,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,84000,44585,64495,5405,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0
1,0,84500,43855,50407,6064,0,1,0,79,0,1,0,0,0,0,0,0,0,0,0
1,0,85000,43097,58221,6812,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0
1,0,85500,42366,65083,7572,0,0,0,60,0,2,0,0,0,0,0,0,0,0,0
1,0,86000,41814,51473,8167,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0
1,0,86500,43047,58682,6938,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0
1,0,87000,43877,64503,6085,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0
1,0,87500,44575,51345,5239,0,0,0,183,0,2,0,1,0,0,0,0,0,0,0
1,0,88000,44651,58409,5030,0,0,0,317,0,2,0,0,0,0,0,0,0,0,0
1,0,88500,45078,64413,4576,0,0,0,345,0,1,0,0,0,0,0,0,0,0,0
1,0,89000,45355,51928,4277,0,0,0,367,0,1,0,0,0,0,0,0,0,0,0
1,0,89500,45853,59554,4030,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0
1,0,90000,46141,65824,3796,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0
1,0,90500,45908,51600,3907,0,0,0,183,0,1,0,1,0,0,0,0,0,0,0
1,0,91000,45629,58624,4043,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0
1,0,91500,45318,64594,4197,0,0,0,482,0,3,0,0,0,0,0,0,0,0,0
1,0,92000,45376,50899,4176,0,0,0,445,0,3,0,0,0,0,0,0,0,0,0
1,0,92500,43580,58472,5263,0,0,0,1155,0,2,0,0,0,0,0,0,0,0,0
1,0,93000,43277,65095,5750,0,0,0,971,0,2,0,0,0,0,0,0,0,0,0
1,0,93500,44668,51926,4625,0,0,0,705,0,2,0,0,0,0,0,0,0,0,0
1,0,94000,45647,59229,4199,0,0,0,152,0,2,0,0,0,0,0,0,0,0,0
1,0,94500,46604,64567,3235,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
1,0,95000,45637,50996,4137,0,2,0,222,0,2,0,0,0,0,0,0,0,0,0
1,0,95500,45790,58685,4065,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0
1,0,96000,45308,65310,4574,0,0,0,116,0,2,0,0,0,0,0,0,0,0,0
1,0,96500,46029,52875,3969,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0,97000,46234,59656,3765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,97500,45883,65594,4047,0,68,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,98000,45363,52419,4180,0,323,0,132,0,2,0,0,0,0,0,0,0,0,0
1,0,98500,45150,59974,4629,0,73,0,146,0,2,0,0,0,0,0,0,0,0,0
1,0,99000,44190,65896,5262,0,284,0,264,0,0,0,0,0,0,0,0,0,0,0
1,0,99500,43591,51832,5707,0,184,0,517,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,500,50002,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1000,49998,199577,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1500,49997,192168,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,2000,20227,24672,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0
1,1,2500,25193,29134,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1,1,3000,29709,34448,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0
1,1,3500,14220,16066,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1,1,4000,18453,21141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,1,4500,22569,25802,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5000,9876,10965,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,5500,12642,14624,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,6000,15341,18005,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1,1,6500,6176,7180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7000,8306,9474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7500,10465,12147,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
1,1,8000,4038,4623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8500,5428,5978,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
1,1,9000,7089,7763,21,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,9500,3617,3295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10000,6958,5304,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,10500,17703,10013,32,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
1,1,11000,23455,8667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11500,104482,36047,21,0,1,0,40,0,7,0,1,0,0,0,0,0,0,0
1,1,12000,304893,94014,195,0,3,0,204,0,0,0,0,0,1,0,0,0,0,0
1,1,12500,264976,79173,568,0,8,0,138,0,12,0,1,0,0,0,0,0,0,0
1,1,13000,211975,148560,655,0,1,0,227,0,4,0,0,0,1,0,0,0,0,0
1,1,13500,49883,161379,103,0,1,0,11,0,1,0,1,0,0,0,0,0,0,0
1,1,14000,49569,56264,296,0,3,0,131,0,1,0,0,0,0,0,0,0,0,0
1,1,14500,49478,63232,412,0,0,0,108,0,2,0,0,0,0,0,0,0,0,0
1,1,15000,49438,75806,558,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1,1,15500,49110,35935,857,0,13,0,17,0,0,0,1,0,1,0,1,0,0,0
1,1,16000,48729,57508,1238,0,29,0,2,0,2,0,0,0,0,0,0,0,0,0
1,1,16500,48583,73226,1408,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0
1,1,17000,47363,35234,2400,0,10,0,224,0,3,0,0,0,0,0,0,0,0,0
1,1,17500,46243,56993,3353,0,66,0,338,0,0,0,0,0,0,0,0,0,0,0
1,1,18000,45259,70470,4232,0,119,0,388,0,1,0,1,0,0,0,0,0,0,0
1,1,18500,43664,32330,5795,0,16,0,522,0,2,0,0,0,1,0,0,0,0,0
1,1,19000,41854,49922,7393,0,0,0,751,0,2,0,0,0,0,0,0,0,0,0
1,1,19500,41378,60486,7909,0,227,0,486,0,0,0,0,0,0,0,0,0,0,0
1,1,20000,39087,27806,10055,0,157,0,677,0,0,0,24,0,0,0,0,0,0,0
1,1,20500,40319,46245,8768,0,174,0,737,0,2,0,0,0,0,0,0,0,0,0
1,1,21000,41447,58120,7893,0,137,0,520,0,3,0,0,0,0,0,0,0,0,0
1,1,21500,40359,28459,9053,0,493,0,89,0,4,0,1,0,1,0,0,0,0,0
1,1,22000,40267,45847,8947,0,769,0,17,0,0,0,0,0,0,0,0,0,0,0
1,1,22500,40346,57197,8866,0,703,0,83,0,2,0,0,0,0,0,0,0,0,0
1,1,23000,39187,28901,9813,0,572,0,423,0,5,0,0,0,0,0,0,0,0,0
1,1,23500,40541,47250,8493,0,373,0,590,0,3,0,0,0,0,0,0,0,0,0
1,1,24000,40913,59533,8146,0,241,0,696,0,4,0,0,0,0,0,0,0,0,0
1,1,24500,39327,29021,10099,0,139,0,433,0,2,0,0,0,0,0,0,0,0,0
1,1,25000,39588,46461,9785,0,21,0,601,0,5,0,0,0,0,0,0,0,0,0
1,1,25500,39120,57870,9914,0,74,0,890,0,1,0,0,0,1,0,0,0,0,0
1,1,26000,37442,26706,11597,0,118,0,840,0,2,0,0,0,1,0,0,0,0,0
1,1,26500,38356,42120,10880,0,239,0,522,0,3,0,0,0,0,0,0,0,0,0
1,1,27000,39960,52429,9190,0,359,0,488,0,3,0,0,0,0,0,0,0,0,0
1,1,27500,37562,26384,11365,0,390,0,681,0,1,0,1,0,0,0,0,0,0,0
1,1,28000,38369,42690,10526,0,370,0,731,0,4,0,0,0,0,0,0,0,0,0
1,1,28500,38080,54645,10769,0,347,0,804,0,0,0,0,0,0,0,0,0,0,0
1,1,29000,37318,26997,11366,0,436,0,878,0,2,0,0,0,0,0,0,0,0,0
1,1,29500,38385,42532,10158,0,364,0,1092,0,1,0,0,0,0,0,0,0,0,0
1,1,30000,39867,53953,8631,0,89,0,1411,0,0,0,0,0,2,0,0,0,0,0
1,1,30500,38658,27110,9854,0,363,0,1121,0,2,0,2,0,0,0,0,0,0,0
1,1,31000,40874,45193,7778,0,263,0,1083,0,2,0,0,0,0,0,0,0,0,0
1,1,31500,42054,57961,6626,0,263,0,1054,0,3,0,0,0,0,0,0,0,0,0
1,1,32000,40914,29255,8092,0,380,0,614,0,0,0,0,0,0,0,0,0,0,0
1,1,32500,41226,48255,7733,0,435,0,604,0,2,0,0,0,0,0,0,0,0,0
1,1,33000,42218,60385,7167,0,254,0,361,0,0,0,0,0,0,0,0,0,0,0
1,1,33500,42580,31476,6516,0,134,0,770,0,0,0,0,0,0,0,0,0,0,0
1,1,34000,42971,51143,6617,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0
